@relation data
@attribute Feature_0 numeric
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute class {0,1}
@data
315.581,8.0,17.0,439.0,11.7628,1.0,2.0,3.0,10.0,11.0,15.0,21.0,38.0,61.0,96.0,0
658.432,8.0,322.0,94.0,0.0,3.0,3.0,3.0,4.0,8.0,16.0,24.0,40.0,65.0,95.0,0
1467.43,10.0,1.0,362.0,10.4492,1.0,1.0,1.0,2.0,13.0,18.0,22.0,35.0,60.0,96.0,0
2.7469,9.0,14.0,252.0,11.6356,3.0,3.0,7.0,11.0,13.0,17.0,22.0,41.0,62.0,95.0,0
2.28327,7.0,8.0,42.0,11.1762,4.0,5.0,5.0,8.0,11.0,15.0,23.0,41.0,62.0,90.0,0
7.83285,8.0,70.0,97.0,11.4591,2.0,2.0,3.0,7.0,14.0,19.0,21.0,39.0,58.0,96.0,0
3.55169,7.0,7.0,49.0,10.7061,2.0,2.0,5.0,6.0,9.0,10.0,13.0,33.0,53.0,88.0,0
3.30389,8.0,3.0,16.0,10.4698,1.0,2.0,2.0,2.0,6.0,9.0,18.0,30.0,51.0,89.0,0
2.22148,10.0,997.0,1840.0,19.2586,5.0,6.0,6.0,7.0,10.0,10.0,11.0,21.0,43.0,94.0,0
118.146,7.0,1.0,1.0,10.0648,6.0,6.0,6.0,6.0,10.0,10.0,12.0,21.0,43.0,94.0,0
358.054,8.0,9.0,156.0,10.66,4.0,6.0,6.0,6.0,9.0,10.0,12.0,21.0,43.0,93.0,0
568.802,10.0,1.0,419.0,10.3606,6.0,6.0,6.0,6.0,10.0,10.0,12.0,21.0,43.0,94.0,0
1033.83,7.0,1.0,1.0,10.0015,2.0,5.0,5.0,8.0,10.0,10.0,12.0,29.0,44.0,82.0,0
1145.42,8.0,1.0,21.0,10.2616,1.0,2.0,2.0,3.0,7.0,10.0,14.0,28.0,38.0,80.0,0
1497.81,9.0,4.0,256.0,10.7842,4.0,4.0,6.0,8.0,10.0,10.0,12.0,30.0,44.0,81.0,0
1614.22,9.0,3.0,287.0,11.3398,1.0,2.0,6.0,8.0,10.0,10.0,11.0,29.0,43.0,80.0,0
1614.22,9.0,3.0,96.0,0.0,2.0,2.0,5.0,8.0,9.0,10.0,12.0,29.0,46.0,80.0,0
1701.35,8.0,22.0,177.0,11.1183,6.0,6.0,6.0,6.0,10.0,10.0,12.0,21.0,43.0,94.0,0
1741.23,9.0,1.0,116.0,10.5423,3.0,4.0,6.0,8.0,10.0,10.0,12.0,30.0,44.0,81.0,0
1888.29,9.0,3.0,190.0,10.4706,1.0,2.0,3.0,6.0,8.0,10.0,10.0,29.0,41.0,80.0,0
1955.06,8.0,2.0,56.0,10.7899,3.0,4.0,6.0,7.0,10.0,10.0,12.0,30.0,44.0,81.0,0
1122.18,7.0,12.0,83.0,11.4748,4.0,9.0,10.0,11.0,13.0,13.0,14.0,19.0,53.0,101.0,0
1449.23,7.0,7.0,106.0,11.563,9.0,9.0,10.0,10.0,12.0,13.0,14.0,19.0,53.0,102.0,0
1607.05,8.0,20.0,143.0,11.3981,9.0,9.0,9.0,10.0,12.0,13.0,14.0,19.0,53.0,102.0,0
1920.53,9.0,4.0,219.0,11.005,8.0,9.0,9.0,10.0,12.0,13.0,14.0,21.0,53.0,102.0,0
2.19059,7.0,8.0,1.0,10.0324,10.0,14.0,14.0,16.0,22.0,28.0,33.0,44.0,72.0,103.0,0
9.38868,4.0,38.0,1.0,10.4487,13.0,14.0,15.0,17.0,23.0,28.0,35.0,44.0,72.0,103.0,0
2.59231,3.0,1.0,30.0,11.3493,4.0,4.0,8.0,10.0,23.0,28.0,39.0,46.0,80.0,104.0,0
5.72875,3.0,9.0,1.0,10.3702,2.0,3.0,7.0,15.0,24.0,26.0,36.0,45.0,77.0,104.0,0
15.3803,2.0,1.0,1.0,10.0151,4.0,5.0,8.0,10.0,24.0,28.0,39.0,46.0,80.0,104.0,0
18.8161,3.0,13.0,1.0,10.2377,10.0,14.0,16.0,17.0,23.0,27.0,35.0,43.0,72.0,103.0,0
31.2034,7.0,2.0,1.0,10.0541,10.0,14.0,15.0,17.0,23.0,27.0,35.0,43.0,72.0,103.0,0
157.823,12.0,16.0,2828.0,12.3916,13.0,14.0,14.0,16.0,22.0,28.0,34.0,44.0,72.0,103.0,0
149.0,6.0,11.0,49.0,11.5426,13.0,14.0,14.0,16.0,22.0,28.0,34.0,44.0,72.0,103.0,0
208.876,6.0,2.0,17.0,10.3341,12.0,14.0,14.0,16.0,22.0,28.0,34.0,44.0,72.0,103.0,0
595.287,12.0,10.0,646.0,13.3531,1.0,1.0,1.0,2.0,13.0,18.0,40.0,53.0,84.0,114.0,0
1115.2,7.0,4.0,45.0,10.8327,2.0,2.0,9.0,21.0,24.0,26.0,36.0,44.0,74.0,103.0,0
2.1597,5.0,1.0,1.0,10.0046,3.0,5.0,6.0,7.0,8.0,20.0,41.0,59.0,78.0,111.0,0
14.3411,10.0,1.0,95.0,10.1347,2.0,3.0,6.0,7.0,8.0,17.0,27.0,63.0,77.0,111.0,0
155.111,12.0,3.0,2212.0,11.2446,1.0,3.0,4.0,7.0,8.0,20.0,40.0,58.0,78.0,111.0,0
3.45874,7.0,88.0,31.0,16.7221,1.0,3.0,6.0,6.0,15.0,22.0,30.0,47.0,87.0,149.0,0
20.9114,11.0,18828.0,1207.0,11.1402,3.0,6.0,7.0,7.0,15.0,16.0,31.0,47.0,80.0,141.0,0
2.09793,8.0,4.0,1.0,10.0327,5.0,6.0,6.0,8.0,13.0,22.0,29.0,48.0,88.0,149.0,0
2.19059,4.0,6.0,1.0,10.1728,4.0,5.0,7.0,12.0,14.0,17.0,33.0,49.0,81.0,146.0,0
2.62323,3.0,15.0,1.0,10.2652,3.0,3.0,5.0,10.0,12.0,16.0,31.0,38.0,71.0,140.0,0
3.18005,3.0,5.0,1.0,10.3065,3.0,6.0,7.0,7.0,15.0,16.0,31.0,47.0,80.0,141.0,0
3.36582,6.0,27.0,20.0,13.4508,2.0,2.0,4.0,6.0,13.0,16.0,25.0,37.0,70.0,142.0,0
3.27292,4.0,1.0,1.0,10.0548,5.0,5.0,6.0,10.0,13.0,20.0,30.0,48.0,87.0,148.0,0
5.19836,8.0,1.0,1.0,10.009,4.0,7.0,7.0,12.0,14.0,17.0,32.0,49.0,81.0,146.0,0
5.88499,4.0,7.0,1.0,10.16,3.0,4.0,6.0,9.0,12.0,18.0,31.0,39.0,71.0,140.0,0
21.962,8.0,16.0,5.0,11.5883,1.0,2.0,4.0,7.0,12.0,16.0,28.0,37.0,71.0,142.0,0
22.4744,7.0,1.0,26.0,10.259,2.0,2.0,4.0,5.0,9.0,13.0,20.0,46.0,80.0,148.0,0
3.79966,7.0,59.0,441.0,16.033,3.0,3.0,3.0,11.0,12.0,15.0,20.0,52.0,93.0,141.0,0
2.71598,9.0,3.0,337.0,15.7531,1.0,1.0,1.0,1.0,3.0,13.0,21.0,43.0,93.0,160.0,0
2.5614,7.0,8.0,496.0,13.2526,7.0,8.0,8.0,11.0,14.0,15.0,23.0,56.0,89.0,145.0,0
3.73765,9.0,3259.0,280.0,16.8612,1.0,8.0,8.0,8.0,13.0,14.0,27.0,61.0,86.0,146.0,0
5.01144,12.0,70.0,17726.0,18.3984,4.0,4.0,5.0,7.0,13.0,21.0,54.0,59.0,90.0,145.0,0
5.479,12.0,1.0,2610.0,12.1701,4.0,6.0,6.0,15.0,30.0,41.0,45.0,64.0,90.0,141.0,0
23.9954,9.0,20.0,407.0,12.3123,3.0,6.0,10.0,14.0,26.0,40.0,45.0,63.0,91.0,139.0,0
20.0525,9.0,2.0,121.0,10.6267,4.0,4.0,5.0,7.0,13.0,21.0,54.0,59.0,90.0,145.0,0
39.2419,12.0,1.0,908.0,12.9296,4.0,8.0,8.0,13.0,19.0,34.0,46.0,64.0,90.0,139.0,0
101.076,12.0,104.0,3288.0,20.2278,3.0,3.0,6.0,13.0,30.0,42.0,45.0,64.0,90.0,141.0,0
85.3411,12.0,14.0,2890.0,0.0,7.0,8.0,8.0,11.0,14.0,15.0,24.0,56.0,89.0,145.0,0
99.7517,7.0,5.0,75.0,10.5315,2.0,3.0,6.0,13.0,30.0,42.0,45.0,64.0,90.0,141.0,0
137.204,12.0,6.0,2380.0,11.4368,3.0,6.0,9.0,13.0,19.0,34.0,52.0,64.0,90.0,140.0,0
120.917,12.0,1.0,702.0,10.1896,2.0,6.0,9.0,15.0,23.0,39.0,45.0,63.0,90.0,139.0,0
135.45,12.0,2.0,690.0,10.3634,4.0,4.0,8.0,12.0,28.0,41.0,45.0,64.0,91.0,139.0,0
135.45,12.0,26.0,1004.0,0.0,7.0,8.0,8.0,11.0,14.0,15.0,24.0,56.0,89.0,145.0,0
142.333,12.0,9.0,2842.0,12.3877,10.0,13.0,15.0,19.0,28.0,39.0,44.0,71.0,90.0,146.0,0
151.749,12.0,8.0,2842.0,12.0666,3.0,6.0,9.0,15.0,23.0,37.0,45.0,63.0,90.0,139.0,0
170.211,12.0,2.0,2804.0,11.8378,4.0,4.0,8.0,12.0,28.0,41.0,45.0,64.0,91.0,139.0,0
287.74,12.0,20.0,3144.0,14.7552,2.0,5.0,7.0,14.0,19.0,32.0,53.0,64.0,90.0,140.0,0
261.382,6.0,2.0,40.0,11.0504,2.0,5.0,7.0,14.0,19.0,32.0,53.0,64.0,90.0,140.0,0
334.203,12.0,2.0,80.0,0.0,7.0,8.0,8.0,11.0,14.0,15.0,24.0,56.0,89.0,145.0,0
334.802,12.0,1.0,222.0,10.0533,9.0,13.0,16.0,20.0,28.0,38.0,47.0,72.0,90.0,147.0,0
588.947,12.0,36.0,3820.0,14.169,4.0,6.0,9.0,13.0,19.0,35.0,46.0,64.0,90.0,139.0,0
573.389,7.0,2.0,42.0,0.0,7.0,8.0,8.0,11.0,14.0,15.0,24.0,56.0,89.0,145.0,0
602.77,12.0,17.0,3054.0,15.4783,9.0,13.0,16.0,20.0,28.0,38.0,47.0,72.0,90.0,147.0,0
573.901,12.0,29.0,150.0,0.0,7.0,8.0,8.0,11.0,14.0,15.0,24.0,56.0,89.0,145.0,0
623.558,12.0,4.0,1952.0,15.4787,5.0,5.0,13.0,19.0,29.0,39.0,44.0,69.0,89.0,144.0,0
5.1672,11.0,613.0,3154.0,13.8004,8.0,14.0,16.0,21.0,29.0,38.0,47.0,70.0,90.0,147.0,0
2.96342,4.0,1.0,2.0,10.0518,1.0,1.0,1.0,6.0,13.0,20.0,27.0,63.0,91.0,140.0,0
3.64466,6.0,10.0,27.0,11.1568,2.0,2.0,5.0,5.0,7.0,17.0,30.0,67.0,102.0,137.0,0
21.0194,12.0,1.0,1770.0,12.4547,5.0,6.0,9.0,18.0,24.0,31.0,49.0,64.0,89.0,146.0,0
30.9964,11.0,1.0,254.0,10.3395,5.0,6.0,9.0,18.0,24.0,32.0,49.0,64.0,89.0,146.0,0
47.1702,10.0,14.0,448.0,11.1735,3.0,3.0,6.0,6.0,6.0,13.0,39.0,67.0,100.0,140.0,0
131.883,12.0,322.0,16084.0,16.7861,3.0,6.0,16.0,22.0,27.0,36.0,47.0,71.0,89.0,147.0,0
109.769,12.0,53.0,720.0,0.0,9.0,13.0,16.0,20.0,28.0,38.0,47.0,72.0,90.0,147.0,0
123.747,8.0,11.0,1659.0,11.4745,4.0,6.0,9.0,19.0,24.0,32.0,49.0,64.0,89.0,147.0,0
168.978,12.0,5.0,3088.0,11.7652,1.0,1.0,3.0,8.0,14.0,27.0,46.0,65.0,96.0,144.0,0
237.829,11.0,45.0,2947.0,12.0409,1.0,7.0,16.0,22.0,26.0,34.0,49.0,71.0,89.0,147.0,0
250.119,12.0,93.0,18984.0,16.0127,10.0,11.0,16.0,21.0,28.0,38.0,47.0,70.0,88.0,147.0,0
514.226,12.0,2114.0,5650.0,20.6718,9.0,11.0,16.0,21.0,28.0,38.0,47.0,70.0,88.0,147.0,0
898.817,12.0,24.0,394.0,11.873,9.0,13.0,16.0,20.0,28.0,38.0,47.0,72.0,90.0,147.0,0
1797.99,8.0,5.0,32.0,10.3807,4.0,11.0,16.0,22.0,26.0,36.0,47.0,70.0,89.0,147.0,0
1817.31,8.0,1.0,30.0,10.3201,1.0,2.0,7.0,11.0,23.0,30.0,48.0,64.0,93.0,143.0,0
1976.07,10.0,4.0,675.0,11.9775,1.0,1.0,2.0,4.0,10.0,28.0,45.0,66.0,96.0,142.0,0
1942.9,9.0,1.0,290.0,0.0,9.0,13.0,16.0,20.0,28.0,38.0,47.0,72.0,90.0,147.0,0
2.12881,9.0,82.0,455.0,14.7361,1.0,1.0,2.0,3.0,9.0,18.0,27.0,44.0,91.0,147.0,0
3.14909,11.0,34.0,1790.0,12.4109,1.0,4.0,4.0,6.0,10.0,15.0,32.0,46.0,98.0,144.0,0
7.45419,8.0,333.0,226.0,13.2689,1.0,2.0,4.0,7.0,9.0,21.0,30.0,45.0,101.0,144.0,0
3.33485,7.0,10.0,46.0,11.2354,1.0,1.0,2.0,6.0,11.0,15.0,28.0,44.0,79.0,146.0,0
211.532,12.0,3.0,2018.0,11.4574,2.0,3.0,5.0,6.0,9.0,19.0,31.0,45.0,99.0,144.0,0
3.11814,8.0,7.0,11.0,11.1637,1.0,2.0,2.0,5.0,7.0,9.0,28.0,47.0,83.0,152.0,0
3.48972,9.0,6.0,177.0,12.3113,4.0,4.0,7.0,9.0,12.0,16.0,25.0,50.0,70.0,150.0,0
1577.26,12.0,1.0,366.0,10.2056,2.0,3.0,4.0,10.0,11.0,15.0,29.0,46.0,77.0,144.0,0
17.2188,11.0,58.0,1335.0,12.9404,6.0,8.0,9.0,11.0,14.0,18.0,27.0,48.0,72.0,141.0,0
40.5583,5.0,1.0,1.0,10.0018,6.0,7.0,9.0,11.0,14.0,18.0,27.0,47.0,72.0,141.0,0
525.363,9.0,3.0,448.0,11.5254,3.0,3.0,3.0,7.0,15.0,22.0,22.0,45.0,73.0,126.0,0
656.087,10.0,21.0,1480.0,12.1659,3.0,3.0,3.0,7.0,11.0,20.0,22.0,46.0,74.0,125.0,0
700.229,10.0,51.0,2149.0,15.0121,3.0,3.0,3.0,7.0,15.0,22.0,23.0,46.0,74.0,130.0,0
919.893,10.0,1.0,2322.0,0.0,1.0,8.0,9.0,11.0,14.0,17.0,27.0,46.0,73.0,141.0,0
1062.8,7.0,1.0,1.0,10.1131,3.0,3.0,3.0,5.0,16.0,22.0,23.0,46.0,74.0,129.0,0
1243.29,10.0,1.0,621.0,10.5291,1.0,6.0,7.0,12.0,15.0,19.0,24.0,52.0,72.0,138.0,0
33.0952,9.0,15.0,423.0,11.6161,4.0,4.0,5.0,5.0,5.0,11.0,29.0,44.0,78.0,107.0,0
47.9557,11.0,2.0,570.0,10.4882,3.0,6.0,8.0,9.0,17.0,17.0,23.0,47.0,76.0,109.0,0
47.5357,6.0,1.0,15.0,10.2883,1.0,3.0,6.0,10.0,11.0,18.0,22.0,46.0,76.0,110.0,0
47.9557,11.0,1.0,219.0,0.0,6.0,6.0,6.0,7.0,14.0,17.0,26.0,49.0,75.0,118.0,0
63.38,11.0,7.0,1145.0,11.59,4.0,4.0,5.0,5.0,5.0,11.0,29.0,44.0,78.0,107.0,0
63.38,11.0,3.0,976.0,0.0,6.0,6.0,6.0,7.0,14.0,17.0,26.0,49.0,75.0,118.0,0
71.2613,12.0,1.0,340.0,10.0822,4.0,6.0,8.0,9.0,17.0,17.0,23.0,47.0,76.0,111.0,0
145.231,6.0,1.0,5.0,10.0997,3.0,5.0,5.0,5.0,5.0,11.0,35.0,44.0,78.0,107.0,0
242.585,11.0,304.0,4540.0,14.6298,6.0,7.0,9.0,9.0,17.0,17.0,25.0,46.0,77.0,112.0,0
210.96,5.0,66.0,56.0,0.0,6.0,6.0,6.0,7.0,14.0,17.0,26.0,49.0,75.0,118.0,0
291.116,6.0,1.0,5.0,10.172,5.0,7.0,9.0,9.0,17.0,17.0,25.0,50.0,78.0,113.0,0
357.094,10.0,9.0,634.0,10.5269,5.0,5.0,8.0,9.0,17.0,17.0,26.0,52.0,76.0,114.0,0
357.094,9.0,3.0,1035.0,11.4536,6.0,7.0,9.0,9.0,17.0,17.0,25.0,46.0,77.0,112.0,0
351.073,8.0,6.0,269.0,0.0,6.0,6.0,6.0,7.0,14.0,17.0,26.0,49.0,75.0,118.0,0
570.836,11.0,52.0,2922.0,12.9509,4.0,6.0,8.0,9.0,17.0,17.0,26.0,52.0,76.0,114.0,0
564.251,7.0,3.0,323.0,0.0,6.0,6.0,6.0,7.0,14.0,17.0,26.0,49.0,75.0,118.0,0
915.802,10.0,2.0,350.0,11.3765,1.0,2.0,6.0,14.0,15.0,17.0,27.0,50.0,76.0,119.0,0
915.802,10.0,1.0,872.0,0.0,6.0,6.0,6.0,7.0,14.0,17.0,26.0,49.0,75.0,118.0,0
8.43422,12.0,3102.0,5928.0,23.5451,4.0,5.0,7.0,10.0,19.0,20.0,29.0,48.0,61.0,100.0,0
2.46867,11.0,2596.0,3355.0,19.2217,4.0,5.0,6.0,7.0,13.0,18.0,27.0,41.0,59.0,97.0,0
2.83968,10.0,749.0,2953.0,15.0789,1.0,1.0,5.0,13.0,15.0,21.0,29.0,43.0,61.0,99.0,0
25.1665,8.0,827.0,348.0,14.5243,2.0,4.0,7.0,9.0,14.0,21.0,28.0,40.0,61.0,99.0,0
23.4725,4.0,8.0,9.0,10.9876,5.0,6.0,6.0,7.0,13.0,18.0,27.0,41.0,59.0,98.0,0
24.0329,5.0,77.0,57.0,14.1061,4.0,5.0,6.0,7.0,13.0,18.0,27.0,41.0,59.0,97.0,0
23.4725,4.0,1.0,1.0,10.1632,5.0,6.0,6.0,7.0,13.0,18.0,27.0,41.0,59.0,98.0,0
88.5072,12.0,2.0,2262.0,11.3059,4.0,6.0,8.0,9.0,19.0,19.0,28.0,47.0,61.0,100.0,0
166.537,12.0,4813.0,4504.0,20.0946,4.0,6.0,7.0,9.0,19.0,19.0,28.0,48.0,63.0,101.0,0
196.604,11.0,857.0,2467.0,17.4333,4.0,6.0,6.0,7.0,14.0,21.0,27.0,40.0,59.0,99.0,0
315.298,7.0,38.0,24.0,0.0,3.0,3.0,4.0,5.0,12.0,20.0,27.0,49.0,67.0,105.0,0
333.008,12.0,1.0,1094.0,0.0,3.0,3.0,4.0,5.0,12.0,20.0,27.0,49.0,67.0,105.0,0
512.85,8.0,1.0,1780.0,0.0,3.0,3.0,4.0,5.0,12.0,20.0,27.0,49.0,67.0,105.0,0
1141.34,11.0,143.0,3217.0,14.7921,1.0,2.0,5.0,8.0,12.0,23.0,26.0,49.0,67.0,106.0,0
1097.45,10.0,8.0,2209.0,12.6057,3.0,5.0,8.0,10.0,15.0,19.0,27.0,46.0,64.0,104.0,0
1206.18,9.0,2.0,423.0,11.2365,3.0,5.0,7.0,10.0,19.0,20.0,29.0,48.0,61.0,100.0,0
1584.3,11.0,96.0,4500.0,18.2106,2.0,4.0,6.0,9.0,14.0,19.0,26.0,45.0,64.0,103.0,0
5.91625,12.0,1.0,2642.0,10.9993,1.0,3.0,4.0,4.0,7.0,9.0,14.0,28.0,52.0,109.0,0
334.503,12.0,2.0,2842.0,11.9475,2.0,2.0,2.0,3.0,4.0,8.0,11.0,17.0,59.0,144.0,0
11.4155,12.0,34125.0,6894.0,50.7786,23.0,24.0,24.0,24.0,26.0,29.0,35.0,58.0,103.0,154.0,0
5.51021,4.0,18.0,66.0,14.032,23.0,24.0,24.0,25.0,26.0,29.0,36.0,58.0,103.0,154.0,0
5.54141,3.0,3.0,49.0,12.1736,23.0,24.0,24.0,25.0,26.0,29.0,35.0,58.0,103.0,154.0,0
7.04492,3.0,6.0,11.0,11.2682,23.0,24.0,24.0,25.0,26.0,29.0,36.0,58.0,103.0,154.0,0
11.6428,3.0,1.0,1.0,10.4466,24.0,24.0,24.0,24.0,26.0,29.0,33.0,58.0,103.0,154.0,0
13.4449,3.0,1.0,1.0,10.2131,24.0,24.0,24.0,24.0,26.0,29.0,34.0,58.0,103.0,154.0,0
17.5635,2.0,8.0,1.0,10.531,23.0,24.0,24.0,25.0,26.0,29.0,35.0,58.0,103.0,154.0,0
16.944,2.0,1.0,1.0,10.2959,23.0,24.0,24.0,25.0,26.0,29.0,35.0,58.0,103.0,154.0,0
23.4725,3.0,2.0,1.0,10.4158,24.0,24.0,24.0,24.0,26.0,29.0,33.0,58.0,103.0,154.0,0
29.8481,2.0,7.0,1.0,10.7462,23.0,24.0,24.0,25.0,26.0,29.0,35.0,58.0,103.0,154.0,0
29.8888,2.0,2.0,1.0,10.4155,23.0,24.0,24.0,25.0,26.0,29.0,35.0,58.0,103.0,154.0,0
30.4199,2.0,1.0,1.0,10.0426,23.0,24.0,24.0,24.0,26.0,29.0,35.0,58.0,103.0,154.0,0
30.4609,3.0,1.0,1.0,10.0103,24.0,24.0,24.0,24.0,26.0,29.0,35.0,58.0,103.0,154.0,0
30.7075,3.0,4.0,1.0,10.3392,23.0,24.0,24.0,24.0,26.0,29.0,35.0,58.0,103.0,154.0,0
31.7447,3.0,1.0,1.0,10.0474,24.0,24.0,24.0,24.0,26.0,29.0,35.0,58.0,103.0,154.0,0
32.3323,3.0,1.0,1.0,10.1004,24.0,24.0,24.0,24.0,26.0,29.0,35.0,58.0,103.0,154.0,0
274.866,7.0,8.0,708.0,11.6296,23.0,24.0,24.0,24.0,26.0,29.0,35.0,58.0,103.0,154.0,0
471.136,9.0,2192.0,633.0,18.5938,24.0,24.0,24.0,24.0,26.0,29.0,33.0,58.0,103.0,154.0,0
1197.62,11.0,36.0,1343.0,12.0899,11.0,24.0,24.0,24.0,27.0,30.0,33.0,58.0,103.0,154.0,0
1585.71,12.0,4.0,2384.0,11.9387,2.0,2.0,4.0,5.0,5.0,30.0,36.0,51.0,97.0,149.0,0
1503.16,12.0,1.0,154.0,10.101,1.0,2.0,4.0,4.0,6.0,29.0,33.0,52.0,103.0,152.0,0
1804.4,12.0,1.0,1062.0,14.0249,1.0,2.0,2.0,4.0,29.0,30.0,33.0,51.0,103.0,152.0,0
1804.4,12.0,1.0,2842.0,0.0,3.0,3.0,3.0,3.0,6.0,9.0,14.0,43.0,64.0,139.0,0
2.40686,12.0,4403.0,1068.0,25.1241,23.0,24.0,24.0,25.0,26.0,29.0,37.0,60.0,103.0,155.0,0
3.64466,5.0,2.0,5.0,10.4375,1.0,2.0,2.0,11.0,19.0,26.0,54.0,86.0,123.0,146.0,0
4.26513,4.0,1.0,1.0,10.1696,6.0,6.0,8.0,9.0,15.0,49.0,59.0,86.0,126.0,148.0,0
6.82494,6.0,3.0,20.0,10.5556,6.0,6.0,7.0,10.0,14.0,49.0,59.0,86.0,125.0,148.0,0
16.2949,6.0,1.0,1.0,10.0404,8.0,8.0,9.0,12.0,13.0,22.0,51.0,88.0,112.0,146.0,0
18.676,10.0,10.0,316.0,11.939,6.0,6.0,8.0,9.0,15.0,50.0,59.0,86.0,126.0,148.0,0
23.9954,9.0,1.0,18.0,10.0745,2.0,2.0,2.0,11.0,13.0,15.0,54.0,89.0,100.0,147.0,0
5.79124,11.0,31601.0,6839.0,57.2873,21.0,22.0,22.0,28.0,37.0,46.0,56.0,63.0,130.0,168.0,0
2.77783,3.0,17.0,13.0,13.0822,20.0,22.0,22.0,28.0,37.0,46.0,54.0,63.0,130.0,168.0,0
2.40686,3.0,5.0,7.0,12.6041,20.0,22.0,22.0,28.0,37.0,46.0,54.0,63.0,130.0,168.0,0
2.77783,5.0,1.0,1.0,10.0029,2.0,3.0,7.0,13.0,18.0,49.0,59.0,86.0,125.0,148.0,0
3.39679,2.0,4.0,11.0,10.4458,20.0,22.0,22.0,28.0,37.0,46.0,54.0,63.0,130.0,168.0,0
3.86168,5.0,4.0,879.0,14.9142,6.0,6.0,8.0,8.0,30.0,37.0,48.0,84.0,129.0,167.0,0
11.5453,8.0,1.0,81.0,11.6164,6.0,6.0,7.0,8.0,30.0,35.0,48.0,84.0,128.0,167.0,0
19.9457,3.0,4.0,7.0,11.6837,20.0,22.0,22.0,28.0,37.0,46.0,56.0,63.0,130.0,168.0,0
20.9834,10.0,1.0,1.0,10.0026,4.0,4.0,8.0,29.0,34.0,46.0,58.0,63.0,129.0,169.0,0
48.5903,5.0,1.0,1.0,10.0066,21.0,22.0,22.0,28.0,37.0,46.0,56.0,63.0,130.0,168.0,0
52.6288,10.0,1.0,60.0,10.0699,6.0,6.0,7.0,8.0,28.0,34.0,48.0,85.0,128.0,168.0,0
64.8723,9.0,2.0,23.0,11.0989,6.0,6.0,7.0,8.0,28.0,34.0,48.0,85.0,128.0,167.0,0
126.523,3.0,1.0,1.0,10.0936,20.0,22.0,24.0,27.0,37.0,46.0,56.0,62.0,130.0,169.0,0
138.979,5.0,2.0,1.0,10.2582,20.0,21.0,25.0,27.0,36.0,46.0,56.0,62.0,130.0,169.0,0
147.104,5.0,1.0,1.0,10.07,20.0,21.0,25.0,27.0,36.0,46.0,56.0,62.0,130.0,169.0,0
148.592,4.0,1.0,137.0,12.0115,21.0,22.0,22.0,28.0,37.0,46.0,56.0,63.0,130.0,168.0,0
160.288,2.0,1.0,1.0,10.4903,21.0,22.0,22.0,28.0,37.0,46.0,56.0,62.0,130.0,168.0,0
186.379,3.0,2.0,13.0,11.6552,21.0,22.0,22.0,27.0,37.0,46.0,56.0,62.0,130.0,169.0,0
193.604,3.0,1.0,3.0,11.363,21.0,22.0,24.0,27.0,37.0,46.0,56.0,62.0,130.0,169.0,0
199.469,6.0,2.0,1.0,10.0437,14.0,21.0,25.0,27.0,35.0,46.0,56.0,62.0,130.0,169.0,0
199.289,3.0,1.0,1.0,10.5105,21.0,22.0,24.0,27.0,37.0,46.0,56.0,62.0,130.0,169.0,0
210.39,4.0,3.0,4.0,11.3575,21.0,22.0,22.0,27.0,37.0,46.0,56.0,62.0,130.0,168.0,0
280.852,12.0,18.0,964.0,11.3777,2.0,2.0,7.0,21.0,33.0,37.0,49.0,80.0,129.0,167.0,0
526.302,12.0,34.0,3594.0,12.8012,2.0,2.0,4.0,30.0,34.0,39.0,49.0,76.0,129.0,168.0,0
1665.36,10.0,1.0,125.0,10.2198,4.0,4.0,7.0,29.0,38.0,47.0,58.0,62.0,129.0,156.0,0
2.09793,12.0,14.0,7096.0,15.2697,12.0,13.0,20.0,22.0,29.0,33.0,41.0,51.0,123.0,160.0,0
233.375,12.0,3127.0,36608.0,31.4962,11.0,13.0,20.0,22.0,29.0,33.0,41.0,51.0,123.0,160.0,0
2.87061,5.0,19.0,72.0,14.8122,12.0,13.0,20.0,22.0,29.0,33.0,41.0,51.0,123.0,160.0,0
3.92372,6.0,328.0,150.0,21.2649,8.0,8.0,17.0,28.0,31.0,35.0,41.0,49.0,115.0,160.0,0
2.96342,5.0,19.0,70.0,15.7927,7.0,9.0,20.0,28.0,30.0,35.0,41.0,50.0,115.0,160.0,0
2.80875,3.0,2.0,3.0,11.8744,11.0,13.0,20.0,22.0,29.0,33.0,41.0,51.0,123.0,160.0,0
2.99436,3.0,3.0,1.0,10.5116,12.0,14.0,15.0,22.0,29.0,33.0,41.0,51.0,122.0,160.0,0
3.211,3.0,1.0,1.0,10.235,12.0,13.0,17.0,22.0,29.0,33.0,41.0,51.0,122.0,160.0,0
3.55169,3.0,5.0,3.0,13.0357,6.0,6.0,9.0,16.0,32.0,38.0,41.0,43.0,113.0,159.0,0
