@relation some_pulsars
@attribute Period numeric
@attribute Profile_Mean numeric
@attribute Profile_Sdtdev numeric
@attribute Profile_Skewness numeric
@attribute Profile_Kurtosis numeric
@attribute DM_SNR_Mean numeric
@attribute DM_SNR_Stddev numeric
@attribute DM_SNR_Skewness numeric
@attribute DM_SNR_Kurtosis numeric
@attribute class {0,1}
@data
895.591646246,121.82,54.778,-0.035458,2.6746,1.0813,0.16478,-2.6108,19.615,0
347.104713354,131.09,63.186,-0.14568,2.2369,1.0022,0.1637,-2.1051,15.27,0
402.664163636,122.05,48.202,-0.000776,2.9363,0.97567,0.15548,-2.3659,16.538,0
291.470872276,161.28,55.641,-0.70137,3.1831,1.0701,0.18101,-2.0228,13.848,0
226.095907346,136.89,53.525,-0.39666,3.1012,1.1706,0.19845,-1.8018,13.382,0
438.243302555,144.76,47.211,-0.41858,3.4886,1.0805,0.19222,-1.4205,11.341,0
317.410029847,137.25,51.34,-0.34041,3.0798,1.0875,0.19263,-1.4332,12.016,0
499.67767387,113.78,53.253,0.089931,2.9731,0.92312,0.13974,-2.6724,20.21,0
461.542999335,122.55,46.058,0.30464,4.0504,0.99938,0.17304,-1.7375,12.359,0
190.479469397,116.3,48.867,0.17796,3.1242,0.93166,0.1629,-1.5305,12.125,0
358.880627394,104.22,48.309,0.12535,3.0917,1.0214,0.16392,-2.3056,16.25,0
599.512762948,145.37,57.182,-0.12108,2.644,1.2653,0.18362,-3.1072,23.596,0
148.130253217,137.39,59.054,-0.021798,2.5496,1.2161,0.18873,-2.652,18.379,0
440.906663367,124.32,60.511,-0.00185,2.638,0.99169,0.16434,-1.9103,15.311,0
358.331853805,129.74,56.708,-0.07087,2.588,1.0658,0.15874,-2.5854,21.93,0
431.302603428,142.77,53.745,-0.13379,3.0903,1.2753,0.20512,-2.2537,16.042,0
976.203563103,116.71,55.411,0.04564,2.5462,0.94113,0.17606,-1.2447,9.7782,0
257.231414711,122.42,57.691,0.011973,2.493,1.1221,0.19449,-1.5937,12.405,0
1640.51781833,126.75,49.331,0.043967,3.373,1.4353,0.20513,-3.3681,24.907,0
322.489334876,105.35,49.579,0.27525,3.0039,0.98121,0.14934,-2.8037,19.499,0
280.936348258,100.23,46.387,0.49953,3.8504,1.3351,0.18548,-3.7462,27.915,0
207.494982015,126.06,47.526,0.068722,3.1656,1.1656,0.19183,-1.9076,15.132,0
3751.20998881,117.83,48.494,-0.084534,3.2562,0.93567,0.15931,-1.9005,13.303,0
378.867505703,130.53,50.382,0.10105,3.038,1.1088,0.20464,-1.3857,10.065,0
862.371201716,104.32,49.019,0.26584,3.2725,1.0391,0.21457,-0.89266,6.7882,0
109.464312278,124.76,52.697,-0.14158,2.8653,1.0649,0.17369,-2.2743,15.552,0
326.32227459,124.84,60.529,-0.05422,2.3613,1.1826,0.31569,0.57214,4.8655,0
76.0855498668,140.68,57.94,-0.27615,2.5647,1.0539,0.16857,-2.2544,16.562,0
243.484951806,125.49,55.111,-0.14392,2.8292,1.0403,0.15837,-2.7853,19.704,0
331.477663911,108.29,54.967,0.16427,2.5909,1.1382,0.2099,-1.2861,10.014,0
97.4998000385,128.25,57.341,0.043274,2.2195,1.0763,0.18356,-1.9092,13.32,0
456.457083832,91.073,44.546,0.23924,3.6447,0.9137,0.14928,-2.2269,15.292,0
186.299195232,119.91,54.736,-0.27872,2.5794,1.0972,0.19113,-1.4714,12.433,0
474.966567836,131.79,50.401,0.17791,3.2175,0.92027,0.15362,-1.9676,14.077,0
375.215557827,113.95,56.774,0.18043,2.4417,1.0728,0.16001,-2.638,21.587,0
329.091558837,117.15,51.125,-0.079887,2.7495,1.2298,0.22382,-1.3713,10.807,0
275.459257009,146.28,53.186,-0.13648,2.8738,1.1389,0.17514,-2.3204,19.257,0
329.675078397,110.9,49.459,0.2621,3.4215,1.2372,0.2181,-1.9002,11.879,0
2505.43962961,120.76,55.119,0.054584,2.8797,0.98591,0.17401,-1.6499,11.379,0
452.261784764,133.25,46.715,-0.26846,3.4267,1.1644,0.17865,-2.6776,19.24,0
226.477788281,115.76,42.594,0.1378,3.9664,1.3004,0.20903,-2.334,16.063,0
708.288030163,100.49,57.563,0.3128,2.4649,1.3321,0.243,-1.5428,10.323,0
473.007939886,159.68,52.419,-0.67834,3.7621,1.1732,0.17384,-3.0111,21.865,0
333.356284417,108.98,56.755,0.40902,2.8806,1.0676,0.18622,-1.5427,12.253,0
466.990831466,124.67,51.925,0.083177,2.9026,1.5094,0.32003,-1.2108,6.3499,0
369.209467774,131.13,57.568,-0.25202,2.507,1.2451,0.19114,-2.4904,19.089,0
495.818829611,127.1,47.831,0.028401,3.4268,1.1266,0.19887,-1.5164,11.745,0
807.134780951,138.54,48.32,-0.19634,4.0217,1.0073,0.15623,-2.4186,18.565,0
383.66936083,110.24,48.422,-0.015951,2.8154,1.031,0.15534,-2.6978,20.372,0
180.399007443,130.81,50.825,0.092789,2.9736,0.97991,0.16417,-1.9953,13.771,0
235.182966941,158.34,52.729,-0.44181,3.2479,1.0494,0.16629,-2.3352,16.979,0
377.476656861,104.27,53.944,0.2668,2.9824,1.2104,0.19499,-2.1917,16.326,0
1463.51354403,108.72,55.692,0.27813,2.6156,1.0704,0.1822,-2.0498,13.027,0
130.43229264,133.62,52.677,-0.36923,3.0416,1.1012,0.18481,-1.962,13.707,0
365.744542948,130.27,55.349,-0.36672,2.7953,1.1434,0.17392,-2.727,19.691,0
1132.90330655,109.44,49.8,-0.01417,2.9335,1.3688,0.26373,-1.2439,8.5121,0
150.467577934,133.18,57.028,-0.30261,2.9199,1.3064,0.19829,-2.8283,19.825,0
1544.60324484,118.84,44.418,-0.082426,3.8692,1.2781,0.23003,-1.4009,11.054,0
4024.12955318,133.85,57.333,-0.2943,2.8813,1.0076,0.17181,-1.8811,13.29,0
500.020557555,105.7,52.028,0.003841,2.9147,1.4361,0.30552,-0.80327,6.5772,0
1721.39869423,138.01,50.73,-0.086801,3.2737,1.0102,0.15275,-2.7814,20.412,0
450.139224013,134.35,56.417,-0.057684,2.5838,1.2567,0.19407,-2.6559,18.758,0
1248.70922469,89.889,48.792,0.3267,2.9522,1.2016,0.22441,-1.205,9.9479,0
448.116717471,101.35,51.438,0.33833,3.1734,0.97769,0.16705,-1.6197,13.197,0
269.195307503,161.94,51.252,-1.0715,4.3796,1.2307,0.28485,0.006163,5.6765,0
606.549876381,118.81,48.902,0.082516,3.3695,0.88431,0.14671,-2.1701,14.385,0
302.923269475,134.06,56.176,-0.24342,2.7092,1.5989,0.27323,-2.059,13.235,0
857.078322285,122.21,54.902,0.018251,2.5281,1.4127,0.2512,-2.2327,11.456,0
165.178151605,114.48,56.2,0.1593,2.6258,1.0135,0.17353,-1.8007,12.848,0
391.65320672,112.25,48.378,0.30792,3.2705,1.1912,0.21289,-1.8336,10.991,0
417.284057934,104.93,47.995,0.23887,3.2423,1.0927,0.15784,-3.0903,24.184,0
467.277382033,117.97,60.637,0.083441,2.2234,1.1032,0.18891,-1.9046,12.793,0
338.124860786,115.97,46.032,0.1148,3.4025,1.2311,0.21981,-1.5116,11.072,0
5271.0107115,108.52,50.32,0.31899,3.4748,1.1249,0.18741,-1.7889,14.592,0
2012.79845617,146.19,61.447,-0.18152,2.6833,2.5356,0.47843,-1.0092,9.9024,0
7463.41489905,93.689,41.247,0.70249,4.7704,0.9802,0.13532,-3.6111,28.497,0
444.578445117,104.69,50.642,0.16216,2.9575,0.94284,0.16383,-2.0191,12.179,0
281.482710717,128.51,48.007,-0.47335,3.135,1.0791,0.18594,-1.6843,12.712,0
448.387559949,119.26,48.792,0.03698,2.9847,1.1032,0.19711,-1.5651,11.382,0
492.867531692,131.93,47.41,-0.11976,3.2156,1.2236,0.19848,-2.2355,15.874,0
305.403583442,123.38,58.972,0.02829,2.9037,0.90392,0.14487,-2.2501,16.177,0
220.028099411,128.89,48.753,-0.1614,3.1227,1.2429,0.17911,-3.1676,24.18,0
369.48084957,129.34,59.617,-0.16429,2.3643,0.95912,0.15765,-1.8603,15.157,0
462.756070937,112.11,47.344,-0.07599,3.5222,1.1765,0.21553,-1.3194,10.367,0
277.485005283,122.18,57.071,0.032849,2.6888,1.2706,0.20167,-2.2829,16.945,0
353.032119167,109.28,54.574,0.1771,2.5887,1.2431,0.19832,-2.293,16.474,0
2000.16776157,131.27,54.871,-0.25653,2.599,1.2785,0.20819,-2.109,15.203,0
1162.04086016,127.6,57.488,-0.090423,2.5012,0.98248,0.15716,-2.2602,16.536,0
435.507969012,132.51,56.598,-0.16475,2.7175,1.1186,0.18482,-2.011,14.644,0
391.764609437,120.34,59.933,0.078749,2.4542,1.1076,0.17845,-2.2581,15.922,0
1616.05006496,114.52,51.568,0.44697,3.2835,1.2171,0.25953,-0.52937,6.722,0
207.515100344,121.19,49.513,0.10289,3.0804,0.96129,0.14696,-2.6166,19.512,0
181.82389829,148.77,57.156,-0.40938,2.8848,1.1104,0.16811,-2.8,19.995,0
406.815433083,126.63,54.775,-0.22111,2.7482,1.0391,0.18096,-1.819,12.098,0
466.877158935,134.57,50.199,-0.15412,3.1472,0.89986,0.14107,-2.357,17.803,0
183.354503302,103.06,56.201,0.24127,2.5083,1.2951,0.22874,-1.9021,11.488,0
656.224444556,126.62,56.3,0.17453,2.537,1.2001,0.22444,-1.6871,9.4845,0
266.368870176,112.05,58.893,0.003366,2.2301,3.8041,0.53935,-3.682,25.608,0
314.156269507,113.41,56.626,0.030419,2.3532,0.95774,0.15267,-2.2269,16.683,0
277.938923379,128.1,54.812,-0.16481,2.7987,1.3439,0.3311,-0.10223,4.5772,0
299.731192015,109.05,49.556,0.42484,3.4615,0.98817,0.16203,-2.1029,15.253,0
235.716401054,122.42,50.716,-0.062919,2.9498,0.92842,0.16066,-1.5305,12.513,0
448.980095967,134.69,46.884,-0.15961,3.3589,1.2258,0.20029,-1.942,15.61,0
244.863334816,154.59,43.086,-0.65775,5.0283,1.1214,0.18038,-2.2063,16.253,0
470.050651854,129.39,50.368,-0.05844,3.2992,1.0027,0.15511,-2.5017,18.797,0
299.369172139,147.57,51.683,-0.56658,3.2019,1.0707,0.16282,-2.8472,19.721,0
472.026636316,137.07,48.992,0.041329,3.3188,0.97564,0.16947,-1.7463,12.204,0
346.457708654,104.05,51.865,0.34563,3.1296,1.2246,0.2444,-0.77838,8.6907,0
559.191675064,132.54,44.134,-0.15593,3.7554,1.0969,0.17998,-2.007,15.014,0
307.43872936,106.76,50.911,0.52594,3.482,3.5947,1.9952,0.40556,1.8875,0
97.8355122117,112.93,47.927,0.31813,3.3377,1.1415,0.18577,-2.1644,15.45,0
803.885841963,111.01,60.674,0.20971,2.448,1.2267,0.25832,-1.105,6.7158,0
507.556960186,115.14,53.141,0.19626,3.2826,1.0622,0.1732,-2.1672,15.35,0
352.57706417,129.88,50.927,-0.30921,2.7899,1.4709,0.23285,-2.2425,17.215,0
878.344527766,139.59,58.736,-0.062237,2.7564,1.2551,0.20704,-2.1524,14.597,0
461.249551524,122.91,54.892,-0.027276,2.8574,1.0646,0.1591,-2.8301,21.014,0
366.800838827,133.01,50.339,-0.046057,3.0081,1.0884,0.18726,-1.414,13.681,0
475.800883767,116.55,51.34,0.099987,2.8753,1.0477,0.18752,-1.8343,11.22,0
391.928482765,121.93,51.517,-0.067173,2.7868,1.0957,0.21937,-1.5056,7.7444,0
330.636097778,103.41,50.1,0.28908,2.8828,1.1243,0.20296,-1.3002,11.118,0
253.958700834,109.63,54.105,0.26037,2.6129,1.0856,0.1793,-1.7239,15.031,0
275.937091715,119.82,47.205,-0.044074,2.8726,0.79129,0.13982,-2.0706,11.818,0
126.259932064,129.95,50.821,-0.034691,3.0752,1.0617,0.16694,-2.3341,17.658,0
444.890453078,112.58,50.577,0.11784,3.1994,1.1472,0.21353,-1.0955,10.113,0
194.359821699,105.6,53.369,0.32111,3.0435,0.90737,0.15824,-1.631,12.266,0
391.528261465,126.22,58.055,0.039485,2.5123,1.2359,0.21275,-1.8074,12.746,0
1178.77876767,131.54,56.365,-0.082779,2.5639,1.1469,0.18609,-2.0907,15.686,0
1362.68140765,148.9,55.114,-0.47111,2.9196,1.1829,0.23664,-0.93471,7.8746,0
250.142549695,131.31,54.652,-0.22987,2.7421,1.1002,0.17768,-2.2784,15.882,0
434.156169548,165,43.655,-0.7456,5.5138,1.058,0.16908,-2.2166,16.632,0
349.364010325,132.37,54.468,-0.001465,2.7068,1.1773,0.19992,-2.1466,13.527,0
185.02032432,128.95,61.673,0.084632,2.2953,1.1487,0.15654,-3.9068,29.848,0
391.430369905,125.55,54.531,-0.032522,2.6868,1.038,0.18105,-1.5169,12.383,0
390.352003104,95.658,41.025,0.34155,4.3342,1.15,0.1774,-2.6098,18.705,0
596.931874475,125.75,46.64,-0.2636,3.2531,1.0615,0.17133,-2.1741,15.894,0
181.045015643,108.42,52.912,0.26738,2.8071,0.94575,0.15626,-1.8081,14.895,0
248.926035355,115.46,60.662,0.041089,2.2922,0.94026,0.16921,-1.4246,10.658,0
923.461640266,104.16,46.832,0.075287,3.2044,1.0252,0.15848,-2.4741,18.617,0
296.029662409,130.03,65.44,-0.11703,2.2299,2.5222,0.34541,-3.9134,29.244,0
560.807910721,121.58,51.092,-0.032335,2.8906,1.0278,0.15555,-2.7836,20.054,0
310.129630059,138.67,50.165,-0.33751,3.1375,1.1989,0.20026,-1.9472,14.033,0
248.384015672,99.891,44.869,0.50144,3.9511,0.99767,0.17202,-1.6784,12.995,0
492.143476684,127.42,43.522,-0.44865,3.877,0.98017,0.14167,-3.2246,23.822,0
409.434965081,130.64,53.253,-0.32265,2.7663,1.1876,0.20349,-1.6319,13.336,0
4027.93488537,135.43,56.826,-0.33853,2.5531,1.3993,0.2349,-1.7894,14.054,0
893.107720106,114.87,52.069,-0.20106,2.5062,1.1402,0.21425,-0.98053,10.023,0
2960.0995958,118.24,57.276,0.061655,2.3907,1.2601,0.23782,-1.4287,9.2025,0
341.681082982,130.04,56.366,-0.091207,2.5125,1.2474,0.20384,-1.8242,15.69,0
250.019290141,147.56,54.747,-0.46152,3.1014,0.95892,0.14411,-2.832,20.966,0
191.440920957,109,48.091,0.21003,3.5684,1.0312,0.19578,-1.6568,9.1977,0
367.09183371,127.99,55.305,-0.44259,2.7744,1.1751,0.21132,-1.4589,10.888,0
463.965196004,148.16,54.352,-0.63835,3.042,2.2188,0.31459,-3.4856,25.532,0
508.490780818,130.74,51.139,-0.19581,3.0969,1.1157,0.17378,-2.588,17.944,0
1233.48559501,110.19,52.92,0.1917,2.9174,1.0615,0.15622,-2.873,22.501,0
371.922433351,117.53,57.618,0.21094,2.6009,1.0012,0.18525,-1.3407,9.9935,0
393.973984271,117.57,58.318,0.05558,2.6599,1.1305,0.17527,-2.6123,18.466,0
471.126142053,126.24,56.967,-0.085993,2.4942,1.0826,0.1885,-1.3598,12.72,0
754.180898714,120.11,55.065,0.21521,2.884,0.98059,0.1622,-1.9989,14.572,0
279.291600616,124.98,55.71,0.063208,2.7195,0.93835,0.15764,-2.0805,13.608,0
489.206703103,131.69,49.354,-0.17224,3.3622,0.96026,0.16425,-1.7903,12.972,0
116.453557012,117.45,53.863,-0.039802,2.5726,1.0834,0.19112,-1.4776,11.595,0
2129.75076851,126.69,47.303,-0.21295,3.3122,1.0383,0.18268,-1.6579,12.035,0
398.802183204,148.1,56.096,-0.45285,2.9142,1.1169,0.21138,-0.745,10.193,0
399.895954885,116.17,53.782,-0.024179,2.51,1.0917,0.17427,-2.1686,16.662,0
429.830240145,135.87,55.006,-0.12255,2.7068,1.3726,0.21912,-2.2394,16.752,0
256.370017479,121.91,52.244,0.20544,3.2045,1.116,0.17898,-2.1719,16.346,0
480.019850103,128.33,66.435,-0.12976,2.1336,1.0726,0.17956,-1.8644,13.944,0
650.873576416,102.21,41.568,0.3732,4.7926,1.11,0.17241,-2.4297,18.336,0
892.881783181,143.88,41.996,-0.73769,5.1085,1.1113,0.17507,-2.3586,17.292,0
361.298144176,87.609,52.599,0.52404,3.0667,1.1,0.17342,-2.3502,17.397,0
230.437940984,135.1,57.444,-0.10864,2.6327,1.0203,0.16798,-1.9921,15.006,0
293.877851325,112.9,46.859,0.12952,3.0752,1.0329,0.16576,-2.1845,16.409,0
423.351735469,154.06,51.964,-0.42421,3.4447,1.1637,0.19914,-1.8089,12.915,0
805.238918065,115.64,57.593,0.31654,2.6592,0.99067,0.16692,-2.002,13.546,0
254.170519691,95.702,42.221,0.67796,4.7592,1.5365,0.29755,-1.1092,8.6774,0
1000.07829835,114.23,54.68,0.25448,2.7315,1.0028,0.16511,-2.2607,14.795,0
397.065099912,117.31,51.78,0.019223,2.8273,1.1528,0.18796,-1.9394,15.527,0
211.468014421,135.81,54.179,-0.21913,2.9088,0.94555,0.16151,-1.5294,13.198,0
238.990213046,140.38,49.373,-0.37531,3.1507,1.2403,0.19018,-2.6558,19.054,0
418.869066796,152,46.918,-0.66393,4.013,1.2517,0.18525,-2.8058,22.041,0
190.443259302,125.05,54.057,0.071831,2.7975,2.5154,0.46136,-1.3607,10.26,0
12000.6420666,97.298,39.624,0.68885,4.9002,1.3568,0.23309,-1.6669,12.71,0
1000.0813349,136.79,53.858,-0.18022,2.8954,0.95444,0.15869,-2.0983,14.337,0
308.283692316,150.3,51.593,-0.42637,3.3299,1.0866,0.19788,-1.6935,10.29,0
132.490703856,129.07,54.977,-0.09871,2.5786,1.0507,0.1646,-2.3107,17.844,0
405.846615228,158.91,59.778,-0.51003,2.7008,0.99736,0.14326,-3.1989,24.483,0
282.04595438,134.12,50.911,-0.10929,2.925,1.2512,0.18606,-2.7365,21.633,0
271.441510885,142.82,46.049,-0.23409,3.8474,1.0291,0.173,-1.8776,13.701,0
457.824111867,119.96,61.504,0.067182,2.2126,1.1017,0.1569,-3.3369,25.211,0
408.913177964,115.98,56.895,0.38714,2.8684,1.1279,0.27202,-0.29685,4.4333,0
452.412301328,133.39,46.77,-0.21791,3.5207,1.1175,0.1763,-2.5695,17.384,0
147.937337488,135.27,51.422,-0.096929,3.2342,0.97795,0.17407,-1.3893,11.554,0
351.572942052,120.16,51.025,0.012561,2.9359,1.0618,0.16558,-2.7093,17.869,0
497.805236799,116.48,60.077,0.31063,2.3537,1.3763,0.21286,-2.8011,18.626,0
184.605302989,122.02,51.691,0.12459,3.1374,1.0403,0.18574,-1.4292,11.324,0
223.472990932,118.68,53.987,-0.13892,2.737,0.94382,0.16909,-1.5524,11.115,0
363.58735302,91.11,51.559,0.82294,3.7923,1.3523,0.28588,-0.50716,6.7019,0
500.041932071,136.08,54.184,0.037482,2.9708,1.4757,0.25346,-1.4916,12.909,0
1698.72319269,118.1,54.158,0.22553,2.5985,1.2707,0.19948,-2.5342,17.453,0
1795.10338386,118.15,57.176,-0.03455,2.4675,1.0594,0.18881,-1.2184,11.739,0
479.373601939,133.88,55.743,-0.28711,2.5806,1.3181,0.19939,-2.7543,20.081,0
771.432717371,122.46,51.805,-0.025763,2.7005,1.2667,0.23304,-1.346,10.153,0
3491.43145273,126.64,50.323,-0.26358,3.2488,0.988,0.14124,-3.3803,24.9,0
176.334214914,137.16,60.509,-0.12736,2.2565,1.2227,0.21704,-1.1844,11.999,0
375.073186558,95.942,50.767,0.17579,2.9349,1.1322,0.15394,-3.895,30.183,0
157.244381666,124.05,59.865,-0.19087,2.3187,1.3093,0.22278,-1.8005,13.109,0
3588.32303861,147.89,49.975,-0.69334,3.6491,1.0512,0.18976,-1.4338,10.949,0
652.010782185,104.79,55.369,0.28169,2.5404,1.2391,0.20331,-2.1494,14.989,0
222.225374643,121.1,49.069,-0.12893,3.1608,0.92691,0.14247,-2.5792,19.03,0
303.02871798,124.82,54.65,-0.25102,2.7566,1.1866,0.24811,-0.9422,6.5884,0
316.750855191,122.11,50.733,-0.035574,3.0073,0.93127,0.1584,-1.828,13.178,0
252.172609823,123.71,53.984,-0.053342,2.695,1.4251,0.25372,-1.469,11.357,0
1697.83552008,128.73,58.047,-0.23424,2.6478,1.246,0.19817,-2.2834,16.796,0
314.218298004,112.06,64.093,0.19198,2.1559,1.0732,0.17513,-2.128,15.218,0
479.811323656,146.8,56.214,-0.28077,2.8133,1.1545,0.16315,-3.5886,25.997,0
468.412344882,121.84,50.92,-0.010915,2.8181,1.0422,0.16865,-2.0329,16.3,0
470.183937443,150.05,48.028,-0.63467,3.8455,1.293,0.17836,-3.6524,28.537,0
298.483213668,129.25,58.323,-0.20575,2.7886,1.0127,0.17925,-1.6156,11.511,0
378.747680142,123.28,54.205,-0.20503,2.6956,0.95262,0.17107,-1.4707,11.308,0
292.379740682,136.16,51.179,-0.48791,3.2847,1.0302,0.18167,-1.7852,11.576,0
208.142035784,117,55.273,0.24363,2.7749,1.1878,0.27546,-0.38823,4.9553,0
417.179250952,130.35,57.174,0.008384,2.4176,1.2269,0.16765,-3.7054,29.709,0
256.174390113,104.05,50.352,0.11117,3.1113,1.4471,0.31598,-0.76869,6.0915,0
1000.08411781,137.1,48.907,-0.35369,3.4775,1.1806,0.18015,-2.7321,19.448,0
324.361342352,139.68,55.984,-0.24071,2.6816,1.324,0.2072,-2.429,17.855,0
1211.36688326,118.02,46.944,0.30123,3.5778,0.98396,0.17117,-1.6339,12.221,0
410.597322955,97.953,55.09,0.32218,2.7812,1.3304,0.18588,-3.5785,27.106,0
895.350672862,117.03,54.514,0.11236,2.5342,1.0317,0.15376,-3.1128,21.397,0
391.524732599,118.88,54.311,-0.20016,2.5328,1.3535,0.18784,-3.6951,27.804,0
746.120142086,108.44,47.192,-0.024563,3.5367,1.1885,0.17324,-3.2205,23.02,0
215.422626486,137.92,45.733,-0.54871,3.8964,1.1737,0.16269,-3.6403,28.026,0
442.584652032,119.49,52.986,0.15948,2.8979,1.6947,0.2843,-2.1122,14.053,0
1828.34831834,99.557,55.291,0.3203,3.0177,1.0889,0.18837,-1.7009,12.423,0
355.630919519,120.05,46.276,0.058918,3.2757,0.97487,0.15796,-2.041,15.847,0
2012.57188265,130.67,40.141,-0.30124,4.7191,1.4671,0.24511,-1.6662,14.755,0
4026.67114813,128.28,46.831,0.27849,3.6455,1.0725,0.16817,-2.5492,17.564,0
346.345277837,129.89,63.502,-0.17228,2.2684,1.3127,0.22529,-1.8199,12.688,0
5757.14713714,111.07,56.278,0.11987,2.5286,1.3589,0.20554,-2.6609,20.197,0
1686.58101283,134.89,51.155,-0.35148,3.1952,1.6619,0.40818,-0.44836,4.0529,0
644.286247859,118.65,55.725,0.10253,2.7458,1.0531,0.16238,-2.546,19.006,0
4023.1183193,136.41,55.361,-0.2407,2.8549,1.124,0.25121,-0.57656,5.5254,0
518.24894646,130.43,55.73,-0.068683,2.6025,1.0171,0.15703,-2.5494,18.636,0
349.989944529,128.29,55.536,0.020592,2.931,0.95785,0.16971,-1.3251,11.665,0
334.152925827,127.78,57.69,0.028397,2.6111,1.2345,0.18382,-2.9451,21.254,0
233.444335498,99.865,45.762,0.19732,3.25,1.1378,0.16378,-3.0743,24.307,0
249.639626979,138.48,57.068,-0.006961,2.8212,0.99254,0.15853,-2.1373,16.519,0
289.063820782,124.83,58.47,0.10572,2.6099,1.0753,0.13788,-4.6004,37.805,0
356.948718213,123.21,53.217,0.083562,3.1184,1.1629,0.17,-3.1044,23.03,0
345.329130046,120.03,52.656,0.036728,2.7532,1.1383,0.20649,-1.4277,10.702,0
467.085627268,122.88,51.437,-0.16811,2.8738,1.0844,0.16746,-2.5363,18.739,0
481.25695074,130.07,59.591,-0.21348,2.2804,1.1625,0.2493,-1.2863,6.0564,0
130.436798675,114.24,57.044,0.051919,2.3771,1.0866,0.1741,-2.2638,16.309,0
441.957420471,124.52,55.292,0.025512,2.7023,1.1275,0.18554,-2.0888,14.924,0
401.107735753,118.44,52.279,-0.0075,3,0.95498,0.15128,-2.2814,17.234,0
384.454445163,123.43,54.122,-0.16763,2.621,1.279,0.18957,-2.8519,21.834,0
198.360312939,115.84,49.132,-0.079349,2.9625,1.0691,0.24537,-0.60675,5.0778,0
141.464409327,128.28,54.88,-0.091446,2.6388,1.6026,0.28381,-1.5208,11.861,0
3601.50786158,126.18,53.058,-0.13082,2.8367,1.1678,0.16355,-3.5813,26.874,0
184.597241975,128.65,52.806,0.20386,2.8558,1.1897,0.22069,-1.4034,9.6468,0
520.641755008,144.02,55.406,-0.43267,3.0081,1.0557,0.18286,-1.7571,12.623,0
391.969094689,137.82,51.007,-0.20323,3.1164,1.1193,0.18014,-2.2986,15.946,0
440.542666997,148.24,54.3,-0.32526,2.7276,1.2447,0.21449,-2.0126,12.421,0
1278.50567409,138.05,52.265,-0.14141,2.8309,1.0409,0.16845,-2.2052,15.8,0
395.764233564,112.15,50.612,0.30672,3.0043,1.3068,0.18669,-3.2841,25.126,0
227.477351187,100.33,55.453,0.51287,2.9428,1.0159,0.1716,-1.9609,13.488,0
267.440705925,120.8,53.485,-0.025847,2.8868,1.0522,0.17358,-2.0162,14.623,0
2065.14320256,136.51,60.253,-0.035595,2.4701,1.2609,0.20816,-1.9282,14.77,0
485.367559627,115.97,58.529,0.16807,2.6144,0.94794,0.1581,-1.7637,14.392,0
231.007015507,128.37,49.415,-0.18575,3.2662,1.2835,0.21581,-1.94,13.693,0
292.535829991,150.05,48.7,-0.37489,3.6217,1.3004,0.23212,-1.4604,11.263,0
251.091421157,114.82,46.998,0.45272,3.9349,1.0123,0.16198,-2.2622,16.469,0
402.416494908,131.07,58.241,-0.29597,2.2961,1.2058,0.20185,-1.9225,13.961,0
441.641167168,106.72,48.138,0.10981,3.2192,1.0442,0.17469,-1.8452,14.049,0
271.437595619,149.47,55.923,-0.28376,2.7342,1.3959,0.2191,-2.2739,17.717,0
333.476204533,88.365,44.123,0.57283,3.9516,1.2143,0.18116,-2.7209,21.501,0
217.130870982,127.29,49.314,-0.092964,3.057,1.2759,0.18707,-2.8161,22.836,0
186.482352185,107.6,46.42,0.15711,3.4055,0.92203,0.15554,-1.863,13.578,0
307.428234149,150.09,56.36,-0.59105,3.2425,1.2103,0.18922,-2.4911,17.917,0
314.843454251,123.36,58.688,-0.078226,2.5071,1.3654,0.23331,-1.8233,12.96,0
3458.2027554,130.43,53.52,-0.001334,3.0035,1.1952,0.20939,-1.5964,12.08,0
1611.08067096,127.77,57.932,0.022246,2.8145,1.0147,0.17391,-1.91,12.599,0
321.381662524,141.99,53.706,-0.46093,2.8957,1.1948,0.17696,-2.9136,21.893,0
890.90449863,165.27,54.641,-0.6392,3.5523,1.007,0.16851,-1.9141,14.083,0
302.323124965,123.79,57.594,0.086013,2.3772,1.1207,0.16889,-2.717,20.628,0
239.149789188,108.97,54.999,0.30418,2.8819,0.97244,0.15324,-2.4003,17.43,0
283.174357402,126.66,47.862,-0.3393,3.275,0.95755,0.16563,-1.7946,12.375,0
235.200094294,125.01,63.712,0.083466,2.2828,1.0531,0.17927,-1.7709,13.21,0
427.038906118,117.45,54.905,0.28683,2.7457,1.0105,0.16417,-2.0805,15.739,0
894.649765069,121.93,63.268,0.067374,2.2408,1.4335,0.33915,-0.51628,4.6341,0
444.40556448,133.42,57.021,-0.091523,2.6716,0.98769,0.17107,-1.7053,12.557,0
396.163116327,144.65,54.444,-0.55196,3.1321,1.0496,0.16623,-2.574,16.962,0
74.8484917121,124.52,63.154,0.074195,2.2238,1.1503,0.18637,-2.3612,16.168,0
1748.43359261,124.72,58.491,0.19083,2.6145,1.6415,0.26994,-1.9807,14.808,0
582.534647396,132.09,51.22,-0.070476,2.907,1.0001,0.14121,-3.36,26.261,0
383.999647269,110.8,52.457,0.16146,2.8677,1.1335,0.20258,-1.6227,11.063,0
195.324747972,124.3,50.133,0.1006,3.1634,1.1374,0.2155,-0.61478,10.644,0
851.512941026,118.96,49.845,0.14262,3.127,0.94984,0.15735,-1.9948,14.59,0
